Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
2,4,30.0,9,50,4.716,18972,1.5,170.0,"Set Collection, Tile Placement",Abstract Games
2,2,20.0,6,44,4.58864,18973,1.0,116.0,Pattern Recognition,Abstract Games
2,8,40.94959719733086,10,46,4.67952334767857,18974,1.25,270.0,"Betting and Bluffing, Roll / Spin and Move",Unknown
2,4,27.837820043006094,6,43,4.608341578630951,18975,1.2,190.0,Roll / Spin and Move,Children's Games
1,4,27.253845376845383,7,43,4.760696144166667,18976,1.25,36.0,"Enclosure, Hand Management, Tile Placement",Children's Games
2,2,60.0,10,41,4.62195,18977,2.5,191.0,"Dice Rolling, Hexagon Grid",Wargames
2,3,120.0,12,171,5.34497,18978,3.087,595.0,"Action Points, Action Queue, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Paper-and-Pencil, Programmed Movement, Scenario / Mission / Campaign Game, Simulation",Wargames
2,6,45.0,7,41,4.55854,18979,1.0,102.0,Roll / Spin and Move,Children's Games
3,6,45.0,8,36,4.08333,18980,1.25,218.0,Memory,Unknown
2,4,10.0,4,66,5.02652,18981,1.0,169.0,Unknown,Children's Games
2,2,30.0,10,485,5.41405,18982,1.8214,1242.0,"Hand Management, Set Collection",Strategy Games
2,5,60.0,0,203,5.30463,18983,2.8636,303.0,"Area Majority / Influence, Auction/Bidding, Card Drafting",Unknown
2,2,60.0,12,100,5.1085,18984,2.1429,296.0,Hexagon Grid,Wargames
2,99,30.0,8,124,5.13871,18985,1.0,476.0,Dice Rolling,"Party Games, Children's Games"
2,6,60.0,12,47,4.62979,18986,1.0,127.0,"Dice Rolling, Point to Point Movement, Roll / Spin and Move",Unknown
2,6,45.0,9,181,5.33867,18987,1.5,433.0,Roll / Spin and Move,Family Games
2,2,30.0,12,115,5.20478,18988,2.5,385.0,Unknown,Wargames
2,6,120.0,12,32,4.20312,18989,2.4,68.0,"Dice Rolling, Modular Board, Role Playing",Wargames
2,6,0.0,0,31,4.27419,18990,1.0,52.0,Dice Rolling,Children's Games
2,24,40.0,16,140,5.26571,18991,2.0833,280.0,Roll / Spin and Move,Unknown
2,6,60.0,10,383,5.38538,18992,1.875,786.0,"Area Majority / Influence, Area Movement, Investment, Market, Ownership","Thematic Games, Family Games"
2,5,30.0,12,201,5.37438,18993,1.1176,358.0,Hand Management,Unknown
1,1,20.0,0,72,4.96875,18994,1.125,30.0,Unknown,Unknown
2,6,90.0,8,71,4.96479,18995,1.6667,280.0,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Unknown
2,4,0.0,8,42,4.68095,18996,1.0,220.0,Roll / Spin and Move,"Abstract Games, Children's Games"
2,6,45.0,10,111,5.11351,18997,1.5556,331.0,"Auction/Bidding, Card Drafting, Set Collection",Thematic Games
2,6,50.0,10,117,5.18966,18998,1.9,215.0,"Modular Board, Variable Player Powers",Unknown
2,11,90.0,8,38,4.53947,18999,1.125,82.0,"Hand Management, Roll / Spin and Move, Variable Phase Order, Variable Player Powers",Unknown
1,2,30.0,9,138,5.23761,19000,1.3636,375.0,Dice Rolling,Thematic Games
3,10,50.18802969905912,13,34,4.254756979603175,19001,1.3333,74.0,"Line Drawing, Paper-and-Pencil",Unknown
2,4,60.0,8,31,4.27742,19002,1.0,50.0,"Area Movement, Memory",Unknown
2,6,30.0,8,66,4.96439,19003,1.5,117.0,Hand Management,Children's Games
2,6,45.0,10,67,4.93433,19004,1.2,91.0,Unknown,Unknown
3,6,30.0,8,179,5.27151,19005,1.4348,282.0,"Betting and Bluffing, Push Your Luck, Set Collection",Family Games
2,6,10.0,8,55,4.75109,19006,1.5455,79.0,Hand Management,Children's Games
2,4,10.0,3,49,4.78265,19007,1.125,91.0,Dice Rolling,Children's Games
3,5,0.0,6,38,4.38421,19008,1.0,88.0,Unknown,Children's Games
2,6,120.0,11,425,5.60551,19009,2.6286,1276.0,"Area Majority / Influence, Area Movement, Dice Rolling, Secret Unit Deployment, Simultaneous Action Selection",Thematic Games
2,3,10.0,10,88,5.1267,19010,1.1667,169.0,"Hand Management, Variable Player Powers",Customizable Games
3,6,90.0,12,276,5.32714,19011,2.1818,908.0,Trick-taking,Thematic Games
2,4,0.0,8,58,4.72241,19012,1.0,244.0,"Roll / Spin and Move, Set Collection","Abstract Games, Children's Games"
3,6,45.0,8,196,5.33429,19013,1.1538,537.0,"Roll / Spin and Move, Set Collection",Children's Games
4,99,90.0,16,40,4.23175,19014,2.0,120.0,Unknown,Unknown
2,4,30.0,7,46,4.46848,19015,1.0,62.0,Roll / Spin and Move,Children's Games
3,6,30.0,12,52,4.70769,19016,1.0,114.0,Dice Rolling,Unknown
2,2,120.0,12,107,5.28037,19017,2.5714,398.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
2,6,15.0,5,53,4.66415,19018,1.0,128.0,Unknown,Children's Games
2,6,20.0,4,82,5.01829,19019,1.0,162.0,Dice Rolling,Children's Games
2,6,20.0,7,109,5.16789,19020,1.7273,304.0,Unknown,Unknown
2,4,20.0,8,83,5.13253,19021,1.4444,178.0,Card Drafting,Abstract Games
2,4,20.0,5,38,4.5,19022,1.0,66.0,"Card Drafting, Dice Rolling",Children's Games
3,99,15.0,13,81,5.25992,19023,1.0,432.0,"Hand Management, Simultaneous Action Selection",Party Games
2,8,60.0,8,57,4.66667,19024,1.6667,103.0,"Roll / Spin and Move, Set Collection, Stock Holding, Trading",Children's Games
2,4,30.0,6,40,4.45,19025,1.1667,131.0,Unknown,Children's Games
2,4,15.0,5,121,5.17999,19026,1.0,276.0,"Push Your Luck, Set Collection",Children's Games
2,2,20.0,8,79,5.05063,19027,1.4,133.0,Dice Rolling,Customizable Games
1,2,30.0,8,40,4.4468,19028,1.0,47.0,Simulation,Abstract Games
2,5,20.0,10,107,5.01589,19029,1.3846,263.0,"Hand Management, Set Collection, Variable Player Powers",Customizable Games
2,6,20.0,10,69,4.8771,19030,1.6667,253.0,Pattern Building,Unknown
2,8,120.0,8,51,4.88588,19031,2.0,173.0,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading","Wargames, Children's Games"
2,5,10.0,6,174,5.30305,19032,1.0,607.0,"Card Drafting, Set Collection",Children's Games
3,8,30.0,8,32,4.20312,19033,0.0,77.0,Voting,Children's Games
2,7,30.0,10,51,4.64706,19034,1.5714,176.0,Unknown,Unknown
2,2,40.0,10,320,5.35048,19035,1.3778,675.0,Unknown,Family Games
2,4,60.0,12,93,5.01398,19036,1.6,215.0,"Dice Rolling, Tile Placement",Family Games
2,2,20.0,10,46,4.522,19037,2.0,135.0,Unknown,Customizable Games
2,8,20.0,8,197,5.29758,19038,1.1,454.0,Unknown,"Party Games, Children's Games"
2,4,0.0,7,48,4.51458,19039,1.0,109.0,Roll / Spin and Move,Children's Games
3,5,45.0,12,66,4.99697,19040,1.25,300.0,Unknown,Unknown
1,2,20.0,8,34,4.15,19041,1.0,86.0,Unknown,Abstract Games
3,5,20.0,10,54,4.76852,19042,1.2857,134.0,Hand Management,Unknown
1,8,10.0,7,55,4.72727,19043,1.4,192.0,"Card Drafting, Hand Management, Pattern Building, Tile Placement",Children's Games
2,4,30.0,4,45,4.51556,19044,1.0,76.0,Unknown,Children's Games
2,8,72.67754145708093,10,51,4.747742321726189,19045,2.75,127.0,"Betting and Bluffing, Hand Management, Roll / Spin and Move, Trading",Customizable Games
2,4,20.0,8,58,4.71983,19046,1.25,114.0,"Dice Rolling, Push Your Luck",Abstract Games
2,8,30.0,10,35,4.21151,19047,1.75,111.0,"Card Drafting, Hand Management",Customizable Games
2,4,35.0,8,88,4.96409,19048,1.8,138.0,Action Points,Abstract Games
3,4,37.48965783166414,18,97,5.072550842261903,19049,1.0,510.0,"Acting, Line Drawing, Singing",Unknown
2,4,60.0,7,60,4.92,19050,1.3333,253.0,"Dice Rolling, Push Your Luck, Take That, Variable Player Powers",Children's Games
2,9,10.0,4,64,4.89766,19051,1.2,175.0,Memory,Children's Games
3,10,45.0,10,692,5.46135,19052,1.82,1669.0,"Set Collection, Trading",Family Games
2,4,40.0,6,34,4.25,19053,0.0,74.0,"Card Drafting, Pick-up and Deliver",Children's Games
2,4,30.0,7,37,4.32432,19054,1.6,116.0,"Dice Rolling, Roll / Spin and Move",Children's Games
2,6,30.0,10,31,4.08065,19055,0.0,68.0,"Hand Management, Set Collection",Unknown
2,4,30.0,10,64,4.82031,19056,1.75,245.0,Memory,Abstract Games
2,6,60.0,10,53,4.68491,19057,1.0,228.0,Unknown,Children's Games
2,8,120.0,8,104,5.10962,19058,2.5,193.0,Unknown,Wargames
2,10,20.0,6,86,4.94767,19059,1.0833,161.0,Dice Rolling,Children's Games
2,12,30.0,8,32,4.45,19060,1.75,63.0,"Dice Rolling, Modular Board, Variable Phase Order",Children's Games
3,5,39.83144696870156,10,121,5.125171574145022,19061,1.5833,555.0,Auction/Bidding,Family Games
2,4,30.060252193458712,6,57,4.708043418690474,19062,1.3636,150.0,Action Points,"Abstract Games, Children's Games"
2,4,15.0,6,80,4.95575,19063,1.0,303.0,"Area Movement, Memory",Children's Games
2,4,30.0,7,84,4.91988,19064,1.3333,143.0,"Pick-up and Deliver, Roll / Spin and Move, Tile Placement","Abstract Games, Children's Games"
2,4,30.0,10,37,4.55405,19065,1.6,188.0,"Dice Rolling, Hexagon Grid",Wargames
2,4,15.0,8,134,5.22379,19066,1.375,445.0,"Dice Rolling, Modular Board, Pattern Building",Children's Games
2,6,20.0,7,30,4.00333,19067,1.0,145.0,Card Drafting,Children's Games
1,5,20.0,10,66,4.84848,19068,2.0,214.0,Unknown,Unknown
3,4,30.0,12,49,4.53061,19069,1.0,151.0,Voting,Unknown
2,6,60.0,8,71,4.87878,19070,2.25,147.0,Unknown,Unknown
2,4,60.0,7,62,4.77419,19071,1.3333,151.0,Roll / Spin and Move,Children's Games
2,4,60.0,11,57,4.73772,19072,1.8333,176.0,Roll / Spin and Move,Unknown
3,4,60.0,10,110,5.09136,19073,2.0,420.0,"Pattern Building, Variable Player Powers",Unknown
2,4,30.0,9,40,4.375,19074,1.5,194.0,Unknown,Unknown
2,4,30.0,8,84,4.94405,19075,1.1429,172.0,"Enclosure, Tile Placement",Abstract Games
2,4,30.0,5,90,5.00667,19076,1.3333,191.0,Dice Rolling,Children's Games
2,2,39.89866661116661,14,164,5.277433282202379,19077,1.7333,251.0,"Area Majority / Influence, Hand Management, Tile Placement",Unknown
2,4,0.0,5,34,4.17647,19078,0.0,54.0,"Roll / Spin and Move, Set Collection",Children's Games
2,2,0.0,6,34,4.1,19079,2.5,119.0,Modular Board,Children's Games
3,8,30.0,10,63,5.65079,19080,1.7143,194.0,"Hand Management, Team-Based Game, Variable Player Powers","Family Games, Party Games"
2,5,20.0,6,63,4.91429,19081,1.0,117.0,Roll / Spin and Move,Children's Games
1,2,30.0,9,184,5.27989,19082,1.5,445.0,Dice Rolling,Thematic Games
2,4,60.0,12,60,5.15417,19083,2.2222,83.0,"Betting and Bluffing, Card Drafting, Memory, Modular Board, Tile Placement",Unknown
2,6,45.0,14,87,4.94023,19084,1.0,162.0,"Memory, Set Collection",Unknown
2,4,0.0,8,53,4.61511,19085,1.4,276.0,Roll / Spin and Move,Children's Games
2,4,60.0,10,285,5.3327,19086,1.8571,776.0,Unknown,"Family Games, Thematic Games"
3,10,30.0,8,241,5.3295,19087,1.5294,700.0,"Hand Management, Voting",Party Games
2,4,30.0,6,163,5.2265,19088,1.1667,680.0,Tile Placement,Children's Games
2,4,240.0,12,78,5.07949,19089,3.625,255.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
2,4,60.0,6,49,4.7449,19090,1.1111,93.0,"Dice Rolling, Roll / Spin and Move, Simulation","Children's Games, Family Games"
2,6,120.0,8,47,4.53191,19091,3.0,114.0,Unknown,Wargames
2,8,30.0,8,46,4.89348,19092,2.0,102.0,"Dice Rolling, Memory, Pick-up and Deliver, Roll / Spin and Move, Simultaneous Action Selection, Variable Player Powers",Children's Games
2,4,0.0,4,44,4.40682,19093,1.0,124.0,"Memory, Point to Point Movement, Roll / Spin and Move",Children's Games
2,8,120.0,8,49,4.51633,19094,2.0,84.0,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading","Wargames, Children's Games"
2,4,10.0,6,47,4.47447,19095,1.0,123.0,Unknown,Children's Games
2,4,45.0,10,37,4.33513,19096,1.5,154.0,"Pick-up and Deliver, Roll / Spin and Move, Secret Unit Deployment",Unknown
2,6,90.0,12,274,5.38686,19097,1.4167,692.0,Hexagon Grid,"Thematic Games, Party Games"
2,6,180.0,8,126,5.29156,19098,1.8,563.0,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Unknown
2,4,40.6182082191645,13,111,5.09616926188492,19099,1.1667,373.0,"Acting, Set Collection",Unknown
2,4,15.0,6,41,4.39634,19100,1.0,124.0,Unknown,Children's Games
2,5,45.0,0,45,4.45778,19101,1.3333,101.0,Unknown,Unknown
2,2,20.0,0,224,5.29083,19102,1.2727,462.0,Tile Placement,Abstract Games
2,6,50.0,10,115,5.17043,19103,1.6154,265.0,Modular Board,Thematic Games
2,4,15.0,4,51,4.72157,19104,1.0,80.0,Roll / Spin and Move,Children's Games
2,2,60.0,12,52,4.57115,19105,2.2,122.0,"Campaign / Battle Card Driven, Hand Management",Customizable Games
3,6,30.86115105679761,0,104,5.088156266507936,19106,1.0,217.0,Unknown,Children's Games
2,6,120.0,11,57,4.67456,19107,2.0,121.0,Voting,Wargames
2,7,0.0,7,40,4.3125,19108,1.8333,95.0,Auction/Bidding,Children's Games
2,4,20.0,7,36,4.21111,19109,1.3333,88.0,Dice Rolling,Children's Games
2,2,15.0,6,74,4.86419,19110,1.3333,210.0,Rock-Paper-Scissors,"Abstract Games, Children's Games"
2,4,30.0,8,172,5.23395,19111,1.0,479.0,"Hand Management, Trick-taking",Children's Games
2,6,30.0,0,67,4.78657,19112,2.0,276.0,Unknown,Unknown
2,6,30.834181790431785,8,33,4.141751754761906,19113,1.0,66.0,"Modular Board, Tile Placement",Unknown
2,4,20.0,4,31,4.04839,19114,1.0,46.0,Roll / Spin and Move,Children's Games
2,5,30.0,8,138,5.24203,19115,1.4,248.0,Tile Placement,Wargames
2,99,0.0,0,45,4.59011,19116,1.0,143.0,Betting and Bluffing,Children's Games
2,4,30.0,0,93,5.16925,19117,1.125,228.0,Set Collection,Children's Games
2,12,10.0,9,38,4.30789,19118,1.25,131.0,"Betting and Bluffing, Dice Rolling",Unknown
2,6,45.0,8,160,5.23226,19119,1.0,589.0,Set Collection,Children's Games
2,2,10.0,12,114,5.09561,19120,1.6667,390.0,Unknown,Abstract Games
2,2,20.0,8,177,5.23789,19121,1.8182,404.0,Point to Point Movement,Abstract Games
3,6,30.0,7,54,4.78704,19122,1.0,140.0,Hand Management,Children's Games
1,4,30.0,10,187,5.41182,19123,1.6667,339.0,"Betting and Bluffing, Hand Management, Push Your Luck",Family Games
2,4,30.0,10,61,4.73115,19124,1.5,72.0,Pattern Building,Abstract Games
2,4,15.0,4,30,3.9,19125,1.0,63.0,Pattern Recognition,Children's Games
2,2,20.0,13,156,5.18093,19126,1.5,390.0,Unknown,Unknown
2,5,0.0,14,37,5.10811,19127,0.0,39.0,"Area Movement, Cooperative Game",Unknown
2,6,15.0,10,183,5.26049,19128,2.6667,1225.0,Unknown,Unknown
2,4,0.0,8,51,4.6,19129,1.0,152.0,"Modular Board, Roll / Spin and Move",Abstract Games
2,4,20.0,4,65,4.84308,19130,1.0,142.0,"Hand Management, Set Collection",Children's Games
2,4,30.0,8,64,4.72813,19131,0.0,120.0,Tile Placement,Abstract Games
2,6,10.0,8,61,4.86393,19132,1.0,109.0,Unknown,Unknown
2,4,20.0,10,37,4.37838,19133,1.0,102.0,"Roll / Spin and Move, Set Collection",Unknown
2,6,66.727850579528,10,86,4.984172575501444,19134,2.0,201.0,Simultaneous Action Selection,Unknown
2,2,30.0,7,48,4.41875,19135,1.0,200.0,"Roll / Spin and Move, Voting",Children's Games
1,6,45.0,7,43,4.44651,19136,1.2,100.0,Cooperative Game,Children's Games
2,4,10.0,8,65,4.79231,19137,1.0,154.0,"Dice Rolling, Hand Management",Abstract Games
2,6,15.0,5,84,4.9519,19138,1.0,183.0,Unknown,Children's Games
2,2,90.0,8,70,4.82571,19139,0.0,145.0,Modular Board,Unknown
2,2,186.31978602536253,12,155,5.32738047029762,19140,3.0476,493.0,Hexagon Grid,Wargames
2,12,90.0,12,34,4.09559,19141,1.0,61.0,Point to Point Movement,Unknown
2,4,60.0,5,33,3.86061,19142,1.0,60.0,"Roll / Spin and Move, Set Collection",Children's Games
2,6,90.0,12,133,5.17707,19143,2.4,242.0,"Auction/Bidding, Commodity Speculation, Roll / Spin and Move, Set Collection, Worker Placement",Unknown
2,8,90.0,8,34,4.21471,19144,2.0,50.0,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Children's Games
2,2,30.0,8,45,4.36444,19145,1.6667,172.0,Pattern Building,Abstract Games
4,6,45.0,13,77,4.94805,19146,1.6667,592.0,"Hand Management, Take That, Team-Based Game, Variable Player Powers, Voting",Unknown
2,8,49.29072217406776,18,67,4.824331391349207,19147,1.0,105.0,"Point to Point Movement, Team-Based Game",Unknown
2,4,30.0,4,39,4.34103,19148,1.0,57.0,Unknown,Children's Games
3,6,60.0,12,90,5.04278,19149,1.6667,253.0,Hand Management,Thematic Games
2,5,15.0,8,78,4.79615,19150,1.2,131.0,Memory,Abstract Games
2,4,15.0,3,43,4.39605,19151,1.0,233.0,Unknown,Children's Games
2,2,120.0,10,40,4.455,19152,3.5,71.0,"Campaign / Battle Card Driven, Dice Rolling, Variable Player Powers",Wargames
2,6,45.0,7,45,4.45556,19153,2.0,68.0,Roll / Spin and Move,Children's Games
2,6,66.25313657926024,10,49,4.601071430436511,19154,2.1429,73.0,"Action Points, Pick-up and Deliver, Point to Point Movement",Customizable Games
2,4,30.0,8,162,5.17809,19155,1.4167,330.0,Unknown,Children's Games
2,6,60.0,12,137,5.14584,19156,1.5,412.0,Roll / Spin and Move,Thematic Games
2,6,180.0,10,214,5.26729,19157,2.0,520.0,"Commodity Speculation, Point to Point Movement, Roll / Spin and Move, Stock Holding",Unknown
2,4,30.0,8,53,4.6116,19158,1.0,136.0,"Modular Board, Tile Placement",Abstract Games
2,12,45.0,10,153,5.28013,19159,2.4,337.0,Hand Management,Customizable Games
2,2,45.0,10,191,5.25639,19160,1.6667,531.0,"Hand Management, Variable Player Powers",Unknown
2,4,30.0,8,41,4.26341,19161,1.25,92.0,Unknown,Children's Games
3,6,60.0,12,100,5.0995,19162,1.4167,285.0,"Storytelling, Voting",Unknown
2,4,60.0,14,184,5.3612,19163,2.1053,493.0,"Action Points, Campaign / Battle Card Driven, Dice Rolling, Hand Management",Thematic Games
2,2,10.0,5,206,5.29757,19164,1.5294,388.0,Unknown,Abstract Games
2,6,29.339120324120326,7,31,4.015645666504329,19165,1.0,156.0,"Dice Rolling, Push Your Luck, Simultaneous Action Selection",Children's Games
2,6,30.0,7,168,5.24337,19166,1.2143,611.0,"Hand Management, Network and Route Building","Family Games, Children's Games"
2,4,20.0,4,40,4.35,19167,1.0,97.0,"Roll / Spin and Move, Set Collection",Children's Games
2,6,30.0,12,74,4.9,19168,1.7273,307.0,"Dice Rolling, Set Collection",Unknown
2,4,0.0,6,63,4.63413,19169,1.0,218.0,"Hand Management, Simultaneous Action Selection",Children's Games
2,6,150.0,6,52,4.71346,19170,1.2,115.0,"Cooperative Game, Pick-up and Deliver, Role Playing, Roll / Spin and Move, Set Collection",Abstract Games
1,4,94.69839377289378,10,115,5.125533390297619,19171,3.2,205.0,"Modular Board, Pick-up and Deliver",Customizable Games
2,2,15.0,8,157,5.1965,19172,1.2105,420.0,Dice Rolling,Family Games
1,4,30.0,0,119,5.05286,19173,1.6,435.0,"Area Movement, Dice Rolling, Player Elimination, Push Your Luck, Variable Player Powers",Unknown
3,99,0.0,8,34,4.14824,19174,0.0,196.0,Unknown,Unknown
2,4,0.0,6,39,3.98462,19175,1.0,142.0,"Dice Rolling, Modular Board",Children's Games
2,8,240.0,12,49,4.67857,19176,2.1667,51.0,Unknown,Wargames
3,7,47.614415487341375,12,200,5.317226874047621,19177,1.0,594.0,Unknown,Party Games
2,4,32.96778988682942,8,46,4.370042953863636,19178,1.4,161.0,Dice Rolling,Children's Games
2,4,45.0,10,124,5.07823,19179,1.7368,243.0,Unknown,Abstract Games
2,6,69.96545880463624,10,91,5.076701273571426,19180,2.0,303.0,Roll / Spin and Move,"Family Games, Thematic Games"
2,5,60.0,12,288,5.38069,19181,1.8421,596.0,"Area Majority / Influence, Hand Management, Modular Board, Set Collection, Variable Phase Order, Variable Player Powers",Thematic Games
2,4,90.0,8,284,5.30933,19182,1.4783,658.0,Unknown,Family Games
2,5,30.0,10,200,5.22875,19183,1.5882,523.0,"Memory, Set Collection",Family Games
2,6,120.0,8,45,4.34222,19184,1.5,196.0,"Auction/Bidding, Roll / Spin and Move, Set Collection, Trading","Wargames, Children's Games"
2,6,20.0,0,43,4.43953,19185,1.0,52.0,Roll / Spin and Move,Children's Games
2,5,60.0,4,93,4.93979,19186,1.0,174.0,Unknown,Children's Games
2,6,46.961143054527135,8,81,4.928064379583334,19187,1.4,217.0,Trick-taking,Children's Games
3,4,10.0,10,47,4.5017,19188,1.0,295.0,Unknown,Unknown
2,4,45.0,10,30,3.9,19189,1.75,98.0,Unknown,Unknown
2,6,45.0,8,32,4.01562,19190,2.0,69.0,"Area Movement, Dice Rolling, Role Playing, Simulation, Variable Player Powers",Children's Games
2,4,23.62921284839235,5,43,4.3538777852380965,19191,1.0,108.0,Stacking and Balancing,Children's Games
2,6,30.0,12,55,4.67564,19192,1.5,196.0,Unknown,Unknown
2,4,90.0,10,39,3.78205,19193,0.0,55.0,"Deck Bag and Pool Building, Modular Board, Set Collection",Unknown
2,6,45.0,12,85,4.94235,19194,2.0,339.0,Unknown,Unknown
2,4,27.987968753087745,7,40,4.280748509604978,19195,1.0,138.0,"Dice Rolling, Roll / Spin and Move, Set Collection",Children's Games
2,4,30.0,8,162,5.26964,19196,1.3333,488.0,Paper-and-Pencil,Children's Games
2,6,90.0,18,108,5.17593,19197,1.7778,245.0,Unknown,Unknown
2,4,120.0,18,98,5.09796,19198,1.5,185.0,Roll / Spin and Move,Wargames
2,4,20.0,10,69,4.68841,19199,1.0,118.0,Betting and Bluffing,Abstract Games
2,4,30.0,6,37,4.30541,19200,1.0,51.0,Unknown,Children's Games
2,4,120.0,18,47,4.36894,19201,1.6,140.0,Unknown,Wargames
2,12,60.0,12,58,4.57759,19202,1.0,240.0,"Roll / Spin and Move, Storytelling",Unknown
2,4,0.0,8,53,4.72075,19203,1.2857,115.0,Roll / Spin and Move,"Abstract Games, Children's Games"
1,4,49.139130461901374,8,32,4.00781502551407,19204,2.0,174.0,"Push Your Luck, Set Collection",Unknown
2,6,120.0,12,116,5.07741,19205,2.4,252.0,"Area-Impulse, Secret Unit Deployment",Wargames
3,6,30.0,8,148,5.15547,19206,1.1429,217.0,"Auction/Bidding, Dice Rolling, Set Collection, Variable Player Powers",Children's Games
2,4,120.0,12,45,4.20556,19207,1.5,157.0,"Area Majority / Influence, Area Movement, Auction/Bidding",Wargames
2,4,20.0,10,33,4.04545,19208,1.0,68.0,Roll / Spin and Move,Unknown
2,6,30.0,4,179,5.17263,19209,1.0588,463.0,Memory,Children's Games
2,6,20.0,8,94,4.97766,19210,1.25,244.0,Unknown,Unknown
