Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,Complexity Average,Owned Users,Abstract Games,Children's Games,Customizable Games,Family Games,Party Games,Strategy Games,Thematic Games,Unknown,Wargames,Social Interaction,Strategy and Planning,Conflict Resolution,Exploration,Randomness and Luck,Resource Management,Puzzle Solving,Miscellaneous / Other,Collaboration
2,4,30.0,8,38,4.96447,1.0,165.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,21.340952346696483,4,42,5.157786252400794,1.0,61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5,54.47275319776435,12,145,5.453274841076837,1.3636,334.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
2,4,90.0,12,46,5.07543,2.0,127.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4,4,20.0,10,40,5.025,1.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,15.0,0,91,5.29549,1.0,298.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,10,60.0,14,56,5.4375,1.5,83.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,6,30.0,8,73,5.28904,1.0,177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,15.0,7,40,5.175,1.0,128.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,60.0,8,114,5.37807,1.5,241.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3,10,30.0,8,90,5.39789,1.0,267.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,6,40.93141011360326,10,71,5.266359791185063,1.3846,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,10.0,7,76,5.24934,1.0,237.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,120.0,14,36,5.23333,4.0,78.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,4,240.0,12,398,5.67249,2.6512,890.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,5,15.0,6,31,4.88387,1.25,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,6,54.86224554612055,12,47,5.217271860892859,1.5,155.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3,6,65.50107341017264,10,73,5.256558337559523,2.0,250.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,40.0,5,41,5.13902,1.0,89.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,5,33.98019602946074,10,53,5.2212979111706375,1.2,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,73.9548666269559,12,54,5.196713940853175,1.6667,207.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
2,8,30.0,7,160,5.38863,1.5714,518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,20.0,8,95,5.42632,1.8,163.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,60.0,12,65,5.32109,2.0,182.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2,6,30.0,14,39,5.64744,1.5,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,5,26.443019405536173,6,414,5.52041096470238,1.2778,1285.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,2,180.0,12,58,5.28276,3.4444,430.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,4,20.0,5,40,4.9,1.0,105.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,20.0,6,166,5.47881,1.1538,255.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,6,0.0,10,70,5.23714,1.7778,139.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,6,20.0,14,117,5.39769,1.0,282.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,4,30.0,7,36,5.20833,1.5,107.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,20.0,8,54,5.16204,0.0,141.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10,15.0,7,34,5.05882,1.0,107.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,5,60.0,12,56,5.17321,2.3333,142.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2,4,20.0,10,73,5.20548,1.3333,174.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,20.0,6,115,5.40883,1.0,333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,60.0,9,88,5.53523,1.8,131.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2,4,15.0,8,112,5.40161,1.7143,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,6,60.0,12,65,5.19231,2.25,153.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,6,45.0,0,109,5.34862,1.4,253.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,10,90.0,9,83,5.93373,2.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,30.0,12,102,5.4615,2.0909,217.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
3,4,30.0,9,32,4.87187,2.0,155.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2,4,15.0,3,30,4.84667,1.0,56.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,60.0,14,87,5.32529,2.8571,415.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
2,4,45.0,10,46,5.00435,1.6667,121.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,8,15.0,8,37,4.84595,1.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,90.0,8,45,5.95111,2.3,124.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,20,38.20004781982723,14,115,5.487032025595238,1.0,304.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8,60.0,18,546,5.51086,1.1333,1174.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,30.0,0,74,5.21095,1.6667,382.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,120.0,8,53,5.15094,1.5,191.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2,6,45.0,13,115,5.51583,1.0,395.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,6,45.0,0,60,5.2475,1.25,94.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,6,120.0,9,117,5.27479,2.25,218.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,5,60.0,13,70,5.73286,2.5,135.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
1,2,10.0,8,65,5.42,1.75,199.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,20.0,5,86,5.43023,1.0,147.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,8,45.0,13,107,5.70006,2.4,333.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,6,0.0,0,66,5.37576,1.5,231.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,2,45.0,12,78,5.28333,2.0,208.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,4,20.0,8,95,5.35105,1.6154,275.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,4,20.0,8,124,5.34597,1.3846,233.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4,10,30.0,12,62,5.17177,1.2222,176.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,15.0,6,290,5.44055,1.05,1129.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,6,90.0,8,64,5.40203,1.0,238.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,10.0,7,31,4.85484,1.0,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,6,120.0,13,111,5.52297,1.8,223.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,3,60.0,12,42,5.31905,1.6,130.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2,4,20.0,5,56,5.3425,1.6667,98.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,7,0.0,12,39,4.99641,1.6667,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,15.0,5,37,5.04883,0.0,222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,10.0,6,59,5.16127,1.0,140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,120.0,10,77,5.21818,2.4,287.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,4,30.0,10,58,5.18966,1.0,182.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,67.6005692918193,14,166,5.467960770382398,2.0,405.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2,6,180.0,8,56,5.61339,1.75,144.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2,5,30.0,10,30,4.94333,2.0,130.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3,6,120.0,12,207,5.58285,2.3333,263.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,8,120.0,8,155,5.39806,2.3636,463.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,6,30.0,8,30,4.85667,1.0,53.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4,30.0,5,62,5.16495,1.3333,217.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,5,30.0,10,48,5.07104,1.75,137.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,30.0,10,31,4.68129,1.0,62.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,30.0,8,358,5.49271,1.4,652.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,6,10.0,8,38,4.97368,1.0,136.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,38.19615423585702,10,55,5.218203487658733,1.2,134.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,40.130493664402174,8,38,5.067882561309522,1.0,193.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,0.0,12,39,5.14103,0.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,20.0,10,38,5.19737,1.0,63.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,8,15.0,8,58,5.18448,1.0,103.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,120.0,12,41,5.11951,2.5556,195.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
2,4,20.0,6,41,5.04683,1.0,72.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,180.0,8,33,4.9697,2.3333,112.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,4,20.0,10,210,5.39276,1.5714,414.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,120.0,12,63,5.22381,2.7,247.0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
1,2,30.0,10,30,4.93333,2.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,20.0,7,76,5.22895,1.3,106.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,25.0,12,46,5.06087,1.75,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,20,48.81786456598957,17,221,5.503932366845238,1.0,804.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2,4,30.0,8,56,5.1,1.4,107.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,16,90.0,12,65,5.29231,1.0,196.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2,6,60.0,12,63,5.2619,2.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,10.0,3,82,5.25244,1.0,163.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,30.0,10,67,5.24478,1.75,140.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,30.0,0,218,5.47248,2.2333,297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,8,30.0,4,81,5.28704,1.0,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,70.27181014552157,16,186,5.515086621785716,2.1429,575.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,6,45.45063691210749,18,30,4.870020978730159,0.0,67.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,4,25.032236834795164,0,42,5.130466705833332,1.0,142.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,6,30.0,8,116,5.31819,1.1667,177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,6,30.0,12,32,4.75938,0.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,45.0,8,41,5.00244,1.0,89.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,90.0,12,72,5.12042,1.7333,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,10.0,8,43,5.0686,1.0,108.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,60.0,12,42,5.02381,1.5,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,40.0,8,192,5.44495,1.6667,471.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
2,6,60.0,0,44,5.73864,1.75,75.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2,4,5.0,6,64,5.22031,1.1111,225.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,6,100.0,0,32,4.84375,2.8,47.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,1,20.0,0,33,4.93636,1.375,62.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2,8,60.0,8,83,5.31582,1.6667,162.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,10.0,8,39,5.07051,1.3333,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12,45.0,12,58,5.2069,1.75,168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,20.0,13,394,5.43881,1.3333,1157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,30.0,8,1904,5.53176,1.2089,4176.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,4,60.0,10,31,4.83065,2.6667,86.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,90.0,8,55,5.15345,2.75,131.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
2,4,60.0,8,31,4.89355,1.6667,150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,45.0,8,32,4.99062,1.0,98.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,120.0,12,37,4.93514,1.3333,85.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,6,60.0,12,37,4.90811,2.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,45.0,8,73,5.22055,2.0,237.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,10.0,4,81,5.25901,1.0,227.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,45.0,8,43,5.12767,1.8,119.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,30.0,12,41,4.95122,1.3333,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,3,45.0,13,42,4.91667,1.5,123.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,8,15.0,6,66,5.26864,1.0,236.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,30.0,8,47,5.00809,1.0,162.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,30.0,7,38,5.0,1.3333,152.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,8,40.0,12,38,5.02632,1.4,56.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,10,15.0,8,50,5.1968,1.0,131.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,45.0,8,76,5.20263,1.875,201.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,60.0,0,34,5.10294,1.6667,54.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2,2,15.0,9,102,5.27898,1.4,76.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,16,60.0,12,39,4.74103,2.3333,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,30.0,10,178,5.43382,2.0417,574.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,2,60.0,10,365,5.57195,2.3824,821.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,180.0,8,85,5.40208,1.75,131.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2,6,30.0,10,42,5.00476,1.5,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,20.0,6,41,4.96675,1.0,114.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,180.0,12,77,5.32026,2.8462,381.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,5,15.0,0,45,4.91333,1.0,264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,20.0,7,47,5.03191,1.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,15.0,0,75,5.428,1.3333,191.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2,2,20.0,0,34,5.19853,2.0,72.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,5,40.0,14,49,4.93878,1.6667,224.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,7,30.0,7,304,5.47401,1.2692,603.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,30.0,8,168,5.38274,2.0,423.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,5,45.0,10,197,5.40812,2.2857,506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,6,45.0,11,92,5.23739,1.6667,194.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2,8,30.0,10,80,5.19375,1.0,185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,30.0,10,32,4.78556,1.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,30.0,7,232,5.45964,1.4,529.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,15.0,5,103,5.28689,1.0,178.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,4,15.0,5,36,5.08444,1.0,94.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,4,45.0,7,40,4.875,1.0,149.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,180.0,0,316,5.5557,2.2222,1373.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2,8,30.0,6,186,5.4314,1.0,227.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,11,30.0,12,113,5.45088,1.0,326.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
2,4,90.0,11,52,5.25635,2.0,149.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,5,20.0,8,33,4.90909,1.3333,136.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,30.0,10,31,4.84226,0.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,2,0.0,10,30,4.76667,1.8,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,0.0,5,42,5.22405,1.0,108.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1,7,120.0,9,44,6.14091,1.5,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,6,30.0,10,46,5.12326,1.625,125.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,4,30.0,6,97,5.37072,1.25,192.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,2,120.0,12,59,5.14407,2.4375,237.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,6,120.0,12,39,5.13462,2.75,120.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
2,4,0.0,3,33,4.88788,1.0,62.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,8,60.0,14,52,5.41611,1.5,195.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,60.0,10,76,5.19868,1.4,330.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
2,8,20.0,7,54,5.08148,1.6,122.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,8,120.0,8,30,4.76,2.0,89.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2,6,60.0,13,119,5.35941,1.375,425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,45.685652008809896,12,42,5.060801015416667,1.3333,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,30.0,7,119,5.24748,1.1429,248.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6,74.68702408702407,8,37,5.030329430400431,3.0,150.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,7,60.0,10,476,5.64588,2.1429,706.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3,6,90.0,12,74,5.22297,2.1429,209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,30.0,8,86,5.23023,1.8,154.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,8,30.0,12,1448,5.52584,1.2222,3010.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
2,20,90.0,10,81,5.28889,2.1111,354.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
4,8,90.0,0,113,5.3754,2.75,211.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,45.0,0,35,5.04286,2.0,64.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,45.0,12,201,5.501,3.6429,421.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,30.0,4,731,5.49888,1.0,1273.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,120.0,13,48,5.33958,2.0,182.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,5,10.0,10,38,4.81316,1.5,158.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,120.0,10,30,5.13333,3.0,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2,6,20.0,5,30,4.91667,0.0,65.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,10,30.0,7,30,4.85,1.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,30.0,5,30,4.85,1.0,80.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,120.0,12,49,4.88163,2.0,186.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
3,6,30.0,8,47,5.18511,1.4,157.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,15.0,4,43,5.07442,1.0,115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,10,15.0,7,39,4.78974,1.0,116.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,15.0,5,37,4.98108,1.0,125.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,10.0,12,109,5.36284,1.1538,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,30.0,8,161,5.36621,1.1875,264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,30.0,10,159,5.35786,1.4615,236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,60.0,13,81,5.16111,1.6,257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,45.0,10,89,5.30225,2.3333,231.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,6,15.0,8,86,5.40058,1.5,178.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2,20.0,7,44,5.09091,1.625,132.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,20.0,5,89,5.39775,1.0,260.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,3,10.0,8,39,4.91026,1.5,99.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,60.0,12,46,5.2913,1.5,48.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,20.0,10,39,5.07692,1.0,74.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2,4,30.0,6,50,5.117,0.0,204.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2,15,71.10837713267124,13,31,4.821078348138528,2.3333,75.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
